"tokenAddress","positionId","deployer","fid","name","symbol","supply","lockerAddress","castHash"
"0x07079F708C26ccF43a74c88ff747D65F5Ec42984",1440930,"0x2CfC03B62B3eE4F488d922f0fA4C0b22a2A04f7F",211845,"test","tt",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xd45e503b3545ca658e1d341b009c02a05f7c9bdf"
"0x1c3e1E2e55CC382d2ceADB4400893bB3baa1EaC2",1440955,"0xaC73e598a8c4d0DaB51D5B55b4924a77Ea2D9947",211845,"test2","tt2",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xd45e503b3545ca658e1d341b009c02a05f7c9bdf"
"0x1c6325850Ad80cA159CEeAa5100f1b115D09f404",1441241,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test3","tt3",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x853c3ee64fe3da827e3762dbaf16a53d1bfdbd3b"
"0x24378c7C3A06EBEcD6D05D7C518b05eb66f815D2",1442035,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test4","tt4",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x9ccf29ca43336aad436c4229bea47174456a0e14"
"0x303B5bbE66DafcF90332dAaf15cEB0bA0eAF8E25",1442063,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test6","tt6",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x494128d648c6c31c1d593be0bcaa3b16c0e400a0"
"0x2B037Cda9f58F5721E1A379d9Ff0327B999a106e",1442086,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test5","tt5",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xf72a47f5c7c92808ba280129ff4beb7c7f4659ad"
"0x271CA33EE198B701d668763a9109183407419d84",1442376,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test7","tt7",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xf36a5ed62d837a8f17c2ffd944368cc0a09eaa29"
"0x0572e4B0848816e71A160eADd824ABd495dC084c",1442977,"0x1832a03C194f438DDd50824f9d5A8Dd2E7494323",0,"TEST","TT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","clank.fun deployment"
"0x2BE8227053330603CEFFc4254804F44920C9F5E2",1444106,"0x1832a03C194f438DDd50824f9d5A8Dd2E7494323",0,"TEST","TT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","clank.fun deployment"
"0x21d142fA748A55d98cfB1Abb6EFd3978bE2d3490",1444173,"0x1832a03C194f438DDd50824f9d5A8Dd2E7494323",0,"TEST","TT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","clank.fun deployment"
"0x368c71b56656e0140fc0dd8244C31fB1560884FC",1444239,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test","ttttt",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x96b91a70a4412a12dadb9a1568ef7e7733080526"
"0x2912f2a437E2F33f4129B2d47Ac04E75EDD460a8",1444256,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test","tt",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x45398ce979b200eb49f96c8f4a0fcea358933072"
"0x2E08295FDf17E3AC28A7F6f683bE8AAf79F4F3B1",1444360,"0xD45E503b3545Ca658E1D341B009c02a05F7C9bDF",211845,"test","tt",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x14463d174ebf435565617644ffa5c5252482de4e"
"0x0009D9A109FbF153cbaC4B6352216F057650ac36",1444571,"0x1832a03C194f438DDd50824f9d5A8Dd2E7494323",0,"TEST","TT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","clank.fun deployment"
"0x16E1846aaFD6ecf91De676e7B6fc23f09a83F258",1444592,"0xBA0111F5EC1B6f2F092e9730F5F64840f3B42C95",19682,"Wood","WOOD",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x7fac7cac830be7bd485aa139b9110c92e3941b4e"
"0x38b311AE4E5e869Bd22cE60D3057bE9fc9F9755E",1444610,"0x89b42bb8Cc21049a669Bdd63dC9212011EA5D763",333509,"PEPTH ROW RECORDS","PEPTH",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xd8b385cca96f3414c05ede8872083902bec76d2b"
"0x18158021c8B0758eA4b42Ca5CCA54cAE9e1B1605",1444613,"0x05C6Be5631B069Be0E9199945E56017F80165431",899946,"dog slang","BORK",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x0615d4c35ddac6b1b2941c3afab4c731ec49599e"
"0x1F31fE6F118A0488BEA3642Db8D9BFCf6706cC3b",1444614,"0x96586500819A703525CD8b1EC0cF1BeBC5E37a09",899917,"SANTA BASE","SANTAB",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x73bf20c013a0102412b184f07ccda39509ab0943"
"0x2A7e066C2878C540505FAc40296f9C98B4277863",1444617,"0x446F549f37A397B78921CD28CFB7E21224fCEca8",822707,"Tapwallet","TAPWALLET",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x48a41c2e9c09dbda16779caa957e6d0d752519fd"
"0x06DAb1B213b0de84Ff1B66405F6Bc309859e5BF1",1444618,"0xCA1D2dBc3Bb2B19895459f8a82642821DD227365",369196,"Papyrus","PAPYRUS",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x00efce443c7730a5af1dc652668e121b39eb31cb"
"0x3c92bcCe59101370FFc9314e3052B14c606050f2",1444628,"0x07aE8A9A526e0351972cd2673ed673C8DA897833",579848,"flower","FLOWER",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x0c55839d660187601d16a1772a23ef07c4b78d06"
"0x1BAd249886DA8812253094DBA2Be7bAeb756Ef29",1444654,"0x3eD4a2a9D180C6b0d436e973de09189e0b4dAeF8",268567,"Tapwallet","TAPWALLET",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x8c5e6cdbc66deabdf6427aedef7f379281c38bb4"
"0x2Aa9DcFa157B6e7bBAb818Df9087e764a5F91494",1444660,"0xb49Fed6d87DA87CF5ae8753317F6f59744c66be0",625801,"Dynamic","DYNAMIC",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xbd699fe30c9bd93081e3e9830e271453ddd5eb25"
"0x2A14C96e7361bB29e536936cA9d7fC0e52f37cc8",1444676,"0xaD1fE2e10fB14A95D823525e8ed172EE1c86C65D",899953,"PINGU","PINGU",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x7949590b65138ed6736e5e5acc1881f8b9ccc559"
"0x0bF63Bc13C11799ED0843376d033Af94Fa278Ed9",1444705,"0xB1bB94B502c5473bbB33Bd8C52F0ad6f75092F4f",448025,"LEL FAKAS MORTYES","MORTY",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xbb52ddb8e0dd02ae45450127dfca1dd8f664e634"
"0x31127C14c8cDB6f919390b28b1F13b4BE9098CF4",1444711,"0x16FFCE9Ec6aab1020fc744ABe6de24d6B994873a",392512,"basedotorg/jobs/clankerjobs","clankerjobs",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x45f8648dcd4a47c8f9c5ae86555204ba61149300"
"0x41aB0f58bf773CdFBD17F0a736E481A7ea6F16Fb",1444719,"0xB1bB94B502c5473bbB33Bd8C52F0ad6f75092F4f",448025,"Apu was ejected","APU",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x23dd563008d509fac7abe496993b9aafd061a7d2"
"0x07a73E2ad2526d51eE55c3510B65908399a3ED0A",1444732,"0x5176C0Dd454B6A15fBA23D7BBD7152114632Ad94",252936,"bibidababidibu","bibidababidibu",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x7fb7eab45e4dd1e742b690e483397657c13021b2"
"0x33c7fb6FBc024A15CdEAcFa1F6FF724f7b90E39F",1444738,"0xEf301698E450426Ef1c3541c595C3d7c2908D28e",899943,"Starwarp Coin","STARWARP",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x89b2e31c9e1e76a09644c0905fa13d4145d07462"
"0x046C6b857658B614D68fE0A587FbbD56D0F9CcbF",1444741,"0xB1bB94B502c5473bbB33Bd8C52F0ad6f75092F4f",448025,"JURASSICK","JURA",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x766f9347bb3ea52cbdcc023f964a03c3a54bad00"
"0x0F4C44E8b5133D35bf3A48c313785DeF3251ee2E",1444744,"0x2EF975b67ce9dda4Da3B483CA1C97ff5c9E8800C",375028,"Quantum Inu","QINU",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x406cfb66dba8bb52c1ee5b3af5f06a683bcbd318"
"0x017194a21e4075475f46517EFbF66f437fA8dB2F",1444769,"0x3Ad226427D6C1d8a53fb1948EfCd7a98890Fe8C1",237884,"compromised","COMPROMISED",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x98fe8e430f106d282ed2fe74fe2a17f1c9404e08"
"0x1844F307d158106009Ff72920c8540996DE48A38",1444776,"0xd64136E1EE30161c987eEAE8d6B02B025Ec92ca9",297337,"Beep Beep Bitch","BEEP",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x9123cc5efa39c86d2307cb1fc519697eefc7c3a9"
"0x21364270E1F70d768b571D98E21796c548A99e22",1444791,"0xd64136E1EE30161c987eEAE8d6B02B025Ec92ca9",297337,"HonkHonkHoee","HONKHOE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x33585b630926e6d27007be0472578e3d7ab96019"
"0x2ba160A1ADe6AFa0b1377Bdd3571582051B74c03",1444813,"0x84e123D66C36d263EC61843F02585c4Cb1A5Ba0D",370497,"Trojan base","TROJANONBASE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x3b69a76ba7c9a04a1bdc7958bcd8b294c8037ffe"
"0x32FD98AC7Cf3753D92F3E0aAa10ad769ae3dF90f",1444814,"0xbc1874e6a03073c00906D285536B564e8e790B6f",6498,"tijftfidgafabtcsdea","tijftfidgafabtcsdea",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x2437f05fc99170f74db50c0dac13e91f2b5c6d62"
"0x1c697ac28427043Ea6F03FC0688363e3AAB146eE",1444815,"0xC7292c33fa4ED21b7DB0aEF23A98DA01362d4773",831877,"earnstake Coin","EARNSTAKE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x18496cdc4d28e0659016b5361dda4e40ee0b23ea"
"0x1298f33037d2a6E1815f9E3a8Ea5695058F8d69b",1444830,"0x9b77b2cf9368c0b09fA1df5589a914f7417Ce811",296595,"+1, 000,000 ETH","+1METH",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x481eafbf209555a796151732cc2fc3132b343011"
"0x391EfD100A9391B2C329C420ca1C4e65a5cD69ef",1444831,"0x9c7f1A92D4B1cA42776a757BA9b4dF7C22677674",899929,"CREEPY","CREEPY",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x4439cbb7fbf6f74953661b383933afb1e2ded8d9"
"0x284C9a0F68F2b669118180a9D696f626042D0D99",1444833,"0x35C1b306498c797043095C52834D245D1fD27322",891144,"FrogTead","FROTE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xe85d05a56a307241119b36da343aa37dbc4aab2c"
"0x39C0FeaB189847F2A0d48D02085364d8EdbF80ae",1444846,"0xca32f6d4FA7d798ea153D4489645Ef1bC80ecb5f",893106,"FROSTY","FROST",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xd3a693a709494990c1f891f3eeb42afae64985cc"
"0x21B1E73D09F4dD3068eCfDe793FcedDAc6f5EBBA",1444850,"0x2A22C10e9CA60427A0091c0807A200a8d5c80B0A",843635,"Auto Caster","AUTOCASTER",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x51798500921b5de69df8721198858ecaaff26741"
"0x304bcC4AD7f71E7D192050bB3915507ca474F1F3",1444864,"0xca32f6d4FA7d798ea153D4489645Ef1bC80ecb5f",893106,"NO LIMIT CITY","NLC",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x154265bcfce838031380955c9d42c608106b0913"
"0x40E9874B5ee80d509905C073228faFF39D198c4a",1444883,"0x89169e87006c2DC37e38686033F72289a027394e",268028,"Tapwallet","TAPWALLET",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xefd8dee166af67df62ff197d9a03891af392b50c"
"0x1A068a76390fF56c2EB5D799c3ABa6409e962a23",1444885,"0x12Cba59f5A74DB81a12ff63C349Bd82CBF6007C2",5925,"FIRA","$FIRA",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x944decf4263d53f8ba0926922671c6472fb5b22f"
"0x3ED63B34aF4FF493E78D53067109243DA1097bCd",1444896,"0x591d2B3157F5f59063008075759259d8cAc2333E",899876,"Based Clanker Coin","BCC",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x58b052db1f15b243ddec79a67438c2022724912a"
"0x29c72c66C1F56E914E60ff287984bc87895Db5d5",1444897,"0xaD1fE2e10fB14A95D823525e8ed172EE1c86C65D",899953,"SHITTY FLY","SHIT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x8b38fde23bcbe6b4a2cdd60afd626d72f5c11ea6"
"0x3e1cC306c6c67C42c28d20a292DCcE737d3794F8",1444902,"0x2E793180531ADa813D0a7D49B849147e5288590d",886174,"🤖","🤖",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x41f8031faec37ad443580eeb8ccd0f1611d0ae86"
"0x221c2E501E636e6f97513eabAdF746E31d712ABA",1444939,"0x961088b76a515D437D9e3e1fc9D24Bd295FF3b67",16617,"Pudgy D1ck","Pudgy D1ck",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x5003b311fee6ae739be2fcd69fa14543374c809f"
"0x0C3fA096Fcbb68045229c33a5760E6bb57008AB3",1444975,"0x9c7f1A92D4B1cA42776a757BA9b4dF7C22677674",899929,"Rockstar Games North","RGN",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x61e58dbb7402e5fd328be86989e921b832c0d38f"
"0x281A62E3A3d6eA90d6882fa959A710F87215230F",1445015,"0xaD1fE2e10fB14A95D823525e8ed172EE1c86C65D",899953,"Dev The Duck","DEVDUCK",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x5ea1332afa53bedd5f678803e205437913eeeb09"
"0x21f64B05FD59c29D513907f44d714f2A9D8F6011",1445035,"0x0511115527ABd9458E09374c9496c9e7407753c1",894888,"1000000 ETH","BRIDGEDTOBASE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x8c5d2097f6f14294b6c38aef16ecbbe5731d5869"
"0x00C5bC153B80Da594174dFFB47D5E52C35788CAb",1445050,"0x53301CF3456a50621BEB0e1162d241a18EC770d5",352608,"GmFarcastershaw","GmShaw",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x178340a7ade63b422fe434b33d4ec0fdfe797129"
"0x330C5788d6CcffB189c48f21143fa817EfB010E0",1445054,"0x0e43b2f09BCB18C65EAE18B7F7c0b5D04088Ea7F",836142,"Bee","B",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x1df789729f5ba237b1eb18bf1c136108c67e0593"
"0x2025254538B2dcE1dbEAD150F3951E313415A313",1445081,"0x126C92Fe02303028842e5f1e705B276de2593300",616562,"kollectorXclanktardio","KXC",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xa123ddc1832cf0e73a7ab47c18fb8306149673db"
"0x172221D7539C9eaF74C075656e27dF53f9D60b5d",1445089,"0xc81Da4BAfC506B9faF37866003e10Ae954f850fF",13182,"RATARDIO","RTRD",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x17940f48504167945528b6b75a9df327f2871a23"
"0x288A822dE4B3C9d1002241c53A443E8b025B6229",1445092,"0x94aB17e889E5A8A3d4a874a8afE74C85b19089Ca",885622,"Drivel","DRVL",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xf09c1f0617b21ae173596e6e9d7523106bd7a7c6"
"0x08a53f51b6ae87855453fBF52CAFDd57A99751Ff",1445134,"0xAff97Cbe9d94703317138dB5A07763024D72ab4A",654639,"FRIDAY13","FRIDAY13",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x0a57ef48f286905935f1d49109a3a12331bd3e70"
"0x1eC63EFb5885388880E7Af0913B42E760EAa63f1",1445138,"0xf28D954f998BD9C13cC0d20d623826c19c169b92",261310,"Clanker Wojak","CLANKERWOJAK",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x7589d557a1b9255c980dae8231309518cabd8e6e"
"0x00c6b331838cB01E9BD0f57b0958Ce894f9915f6",1445140,"0x60E1e375C3bA60170c3549DA6B2E9aA6EbBa3814",298078,"ClankerV2","ClankerV2",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xcfbff935cb2cd744e38a34f6e6db19c6db6f16e1"
"0x3cBEafF85A48C615ce61Bddc48b438124167567F",1445166,"0x05C6Be5631B069Be0E9199945E56017F80165431",899946,"Zooming OMG","ZOMG",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x1c6f5a9dea2f04404f230ded21fe0c4e8520f59f"
"0x41d725E54B4915137C27d52898dD0C05ac7Ea601",1445188,"0x5560c3F9fb689CC9972e5d6DF098e4B5765Aad73",427537,"Legion","LEGION",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x4e13fe6053883592f3e9e9e27348b922a7f8cc7b"
"0x41F4dd5475283c20CC7bF9DF434813D5e5f95F0a",1445197,"0x1818ab4524d9C5f4BAe51CB3f0F42b49f2820282",899965,"Squidward Coin","SQUID",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x90e18ced05957b4dbe47fb6467fd142fa5b17905"
"0x2e1Ba09DBdbf826b84Fd1790ADAe7ACf34b59A8E",1445229,"0x0Fffe5D4eAb704f0d37d068905213e1Eeae7De0a",893118,"ELON MUSK JR","MUSKJR",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x942a7182a28e493a66c92caa2295904b97e6ba3a"
"0x0C36AD0E8a9A064F941AE6D9eBc5E3b280F2d284",1445257,"0x9A181E3178E59124fa1d4E7BefDa33dF5A5E7aAF",414039,"SEEKER","SEEKER",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x01c56cf95b52e09f56e56f01b67192db7835905f"
"0x3cc44596F1bc34a7d00621885C82D5B3F696FAA2",1445270,"0xea4f41Ab8B52e2f6996bF2b937A1044A8618DbF4",899805,"ClauncherApp","ClauncherApp",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xf55c89b8fad0d67cd4227db36c30a134057c524d"
"0x2dC607f97B2A5BB8558AE5469e56C85aC821Db19",1445271,"0xE603Dc0111Ff9f69E3F7904A82112f9CBdE8A947",3103,"The Force Experiment","FORCE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x2b48c7eac7e7a84f4a5b5e8f78c9cc2938b9ddc7"
"0x0F7425871ec50bE2A6F6A452E40e7569600e95F7",1445272,"0x591d2B3157F5f59063008075759259d8cAc2333E",899876,"Relaunch Baseclank","BaseClank",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x6972de6bb730b59636a54447d4d7748030816d08"
"0x29Fef78D74e2ad5f23053D3546E56ea4e11F77eE",1445275,"0x22AD69060ccc43E94caa27F1cC298937A428D51E",476823,"chicken butt","CHKBT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xcb6596b78187e1d3e4a18e7b01d12978837b4586"
"0x1F4bf5Bd3995de64645945e7bBf380233d30BF7F",1445279,"0x60E1e375C3bA60170c3549DA6B2E9aA6EbBa3814",298078,"BoredClanker","BOREDCLANKER",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x627d6eb37a024baf3bccc667798e33eeaff2a381"
"0x135E666b8413cB59df4C7483Dea718Ec3Aa7d4db",1445280,"0x4a324171B064D2A0618289Dc4708c34Ff82D68A1",878844,"Run","RUN",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x0db3cf4caa1d55e8e0bc7b9962dc26f8191e0a5d"
"0x1c5f545f5b46f76E440fa02daBF88Fdc0B10851a",1445296,"0x0511115527ABd9458E09374c9496c9e7407753c1",894888,"Weed","WEED",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x21d3874c4738ae914a0ab57f861730461b12f5f7"
"0x13729D90B2DC71c02f9BF2b1ba63EEc159F82f13",1445322,"0xAE5A04C25531949Edc6fC3e650efEc82c1ba773a",387008,"shawmakesmagic","SMM",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x153c128fb0d5fb7660b7c9c8e7da47b723f0acc8"
"0x0dD256DEBF1F4B9AF01A5B17a1e3cBACf79A25E7",1445358,"0x4902165c4c1F78535d7F6C83a9dF11Db253D1e11",885642,"TREASURE ON THE MOON","TTMOON",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x3989b35e3dde932a092eaf5c7e18b8352c9de9e3"
"0x2A4dd69ae97aae2268e8BaA1160f05b9750aCc3f",1445372,"0x4a324171B064D2A0618289Dc4708c34Ff82D68A1",878844,"Finals Week","FINAL",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x591e906e1015dcf6a53f1e237375ca7dcc2e88b5"
"0x177bddAbc3A98c1Ccd982Ca49e1Cb1eA12fF68Ee",1445385,"0x1818ab4524d9C5f4BAe51CB3f0F42b49f2820282",899965,"Starpants","Restarded",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x0756d03f6c36289acf5d10c7a79fd8a6c8a12a33"
"0x23e7Ab208f0E9d54Ca54e04Dd8Df5a9B46718AE3",1445389,"0xA5d23180ff67cD94621407F7868c1fc31C4afaDf",4703,"bytebot","bytebot",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xd1486cef0fbe43496fe3043209f163f6f5f79b7f"
"0x1Cc6Ce51cfd3871241203bA0B87788F2B00b0825",1445395,"0xC16B1fe5f9f0AA9De476796873880aB6C7AD96E1",10351,"Token Factory V2","limitless",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xabf63ed9a8b475655020cdf9ae54347e660d0746"
"0x030A48b4aB76c723b2c8A741A9b17D4579d940F5",1445406,"0x43d9A5Cb3c0299E3De882E10036eE9DE0497f234",509578,"Clanker.V2","CL.V2",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x785272a59dd661ad8edeb984dc1a0cffb4ee73c7"
"0x032d1F9fA378C94c624a385067C92746D9896fEC",1445410,"0xAF765025740331210c0D46d0E656dF7fa0f21e24",899898,"The Dog","TDOG",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xff4c9126c231605666739cef496b1c0b57560851"
"0x248173BAa3D9A6789e87Cbb25c792ca80A8021b2",1445426,"0x0511115527ABd9458E09374c9496c9e7407753c1",894888,"Warpie","WARPIE",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x8ca66e956947bc57af71e1b4be7b91229af2b465"
"0x0d7186276ae53ce13c437A67894455Cdc356aEe7",1445431,"0xc77d66286d8832112225de79717fbaAC4727A901",409857,"Octogoat","OCTGT",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xb7145ff7772784fef533f26d49174f69125cd65d"
"0x0549fE7459639DDC736F69D6aA0B3305b4f437E5",1445444,"0x938675F5a608C6663eb896dBD92bFf73370638A6",293346,"Munni Bunni","MUNNI",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xbb5d65fd5be2ab58aea8e5e70ae63a35d0469e17"
"0x342f4217609A60aD4E88c681E684BF2A4958d0FA",1445457,"0x91C8D6d0C38B31085fc61404Da41cC3811F188ae",818707,"Token Factory V2","LIMITLESS",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xee74f84b51ac354b8cf71829f9b4281efdb1b3b8"
"0x2ca4C80b5Ca159603740cB616AfEa0d6a8D5BAf1",1445459,"0xaFaaCB97B826AfD3E69F171d8df42827fC4832e6",898109,"No hand cant rug","No Hand",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x973c2e5120d87ef0029def70dfee0142697cfdb4"
"0x400fD9dd440dD4731E76628F43e521F33D2bF00B",1445487,"0xC70671a8546CF3263B57f817a1c74f697da820C8",883713,"burn, anon","BURN",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x775ed71609e2f22287ff750cc20b549bb6f50450"
"0x0dA8A59549ACfC21f958ff08FC9cB0b1CC40Fd24",1445510,"0xA25167C4338C86451E3b17e5FBC5C15bA11d6498",203482,"Clanker Protocol","GDAPI",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x1222104bb0bc6418727e2509c6f17e7074baf8a8"
"0x2B5a0aDf17Ee1D37b0BA80AeaC6F062fee7f8621",1445514,"0x1adfc350b8D323F8805ECBCe335a837D511C4547",242164,"Gary The Snail","GARY",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xa9ca02d8aef692d6b58439e0de8582fa4a5135a9"
"0x16a0E8972e821408b4ea0E0FdCFD1360796f1630",1445520,"0x1AA9aCE6A350d834dA92c86E3fdAca2e7D492Ae3",422233,"simmi","simmi",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0x87b213d1157030f7a8446e0de58e24a1eb62cceb"
"0x05a14FFA3698F38E26b375131b02df3b0f2ac63b",1445522,"0x5f62ecE59FbBA2Bae1654e9b69bbfA4e4d5b329b",262360,"NOTRADFI","NOTRADFI",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xe6339a71b5389215c71c7e6b8aa16e5fc0e2f980"
"0x169176059aB0Ab8f236497D862137d6B84650b9c",1445540,"0x668d2Fae041371c761A4cDa9a501Cf19cb6979EA",894966,"farcaster jobs","FARJOBS",100000000000000000000000000000,"0x618A9840691334eE8d24445a4AdA4284Bf42417D","0xe1ebae434b61e8744fe948305d4612ac6f9f2951"
